Member Age,Company Names,Company Names,Company Follower of,Company Names,Company Category,Company Size,Degrees,degreeClass,Member Schools,Company Growth Rate,Fields of Study,Company Connections,Function By Size,Job Functions,Member Gender,Graduation Year,Member Groups,Company Industries,Member Interests,Interface Locales,interfaceLocale,Member Traits,Profile Locations,Company Revenue,Job Seniorities,Member Skills,Job Titles,Job Titles,Job Titles,Years of Experience
35 to 54,FCA FIAT BRASIL; Marelli do Brasil - Resende/RJ; GEORADAR; Braintecnologia,FCA FIAT BRASIL; Marelli do Brasil - Resende/RJ; GEORADAR; Braintecnologia,"BMP Telemetria; Itaú Unibanco; Noleak Defence; Grupo People RH; Inter; Amazon Web Services (AWS); Data Science Academy; CSEM; Data Hackers; USIMINAS; #DataLovers; CAPES - Coordenação de Aperfeiçoamento de Pessoal de Nível Superior; Sebrae-MG; Gryfo; SALUAN SOLUÇÕES; Rayming Technology; Datalife.ai; Apator Telemetria; Gedanken - GCertifica; KNIME; FIEMG; Bloomberg Professional Services; IoT - Internet of Things; Quantum Leap; Spark Centre; San Pedro Valley; Valore Brasil - Controladoria de Resultados; GE; SimplificaCI; Pöyry; Instituto de Pesquisas Eldorado; Carefy; ENGIE | Mercado Livre de Energia; Diretório Acadêmico da Escola de Engenharia - UFMG; M2M Telemetria; MAGNA SISTEMAS; Espressif Systems; Nubank; CSEM Brasil; IBM; Hackster.io; Synkar Autonomous; NXP Semiconductors; Centro de Excelência em Inteligência Artificial (CEIA) & Deep Learning Brasil; Quadrar Tecnologia ; Unilever; Órbi Conecta; Machine Learning India; KUKA; Newtec Telemetria; includemicro; FIEMG Lab; FGV Online; Forbes; Vale; Internet of Things - IoT ; Centro Universitário de Belo Horizonte; General Motors South America; EPC Engenharia Projeto Consultoria SA; HTM Eletrônica; Welko S.p.A.; Hensys; i2a2; dti digital; Nansen; CC LAPA - Gestão de Energia; FITec; Texas Instruments; Magazine Luiza; Onkos Molecular Diagnostics; FANUC America Corporation; Grupo Selpe; CEFET-MG; Cemig SIM; FGV - Fundação Getulio Vargas; CAAR Do Brasil Consultoria Técnica Ltda.; Banco BS2; Port Machinery Enterprise Asset Management; Festo; ABB Process Automation; M2M Group; I2A2 - Institute of Applied Artificial Intelligence; Santos Brasil; Aprendizado de Máquina; Raja Valley; CEMIG; Adafruit Industries; Pontifícia Universidade Católica de Minas Gerais; ArcelorMittal; Bourns, Inc.; VExpenses; DeepLearning.AI; FCA Latam (Fiat Chrysler Automobiles); Companhia Siderúrgica Nacional; ABB; Bosch Brasil; Arduino; DATA H - Artificial Intelligence Inc.; Macnica; Rotagyn | Telemetria; STMicroelectronics; indWise; Base2 Tecnologia; Via; Reply; Serta Servicos Técnicos e Administrativos; IONIC Health; JBS; Siemens; Feniex Industries; ABB Robotics; 5mart; Suntech do Brasil; Magneti Marelli; Silicon Labs; Progen; Tudo Sobre IoT - A maior comunidade de Internet das Coisas do Brasil; Quantanite; Rockwell Automation; Agritel - Telemetria Agrícola; M2M Solutions S/A; Mr. Turing; RFIDO DESIGN; FCA Fiat Chrysler Automobiles; Microchip Technology Inc.; Stefanini Group; Sascar Tecnologia e Segurança Automotiva S/A; Technology & Strategy; Predify; Parlacom Telecommunications; Schneider Electric; Omron Industrial Automation Europe; Intelbras; Universidade Federal de Minas Gerais; CI&T; Oper; ABS Telemetria; Sigmais IoT Company; Pequenas Empresas & Grandes Negócios; TSA - Tecnologia de Sistemas de Automação S/A; Heurys Tecnologia; AETHRA GROUP - Automotive Systems; Dassault Systèmes; Outspoken Market; Ambev; Comau; Brazilian Technology Symposium; GAVB; SENAI FIEMG; Gasmig; WEG; Artificial intelligence; PUC Minas Virtual; Universidade Estadual de Campinas; EngenhariaJob; Macnica DHW; EPAM Systems; Gerdau",FCA FIAT BRASIL; Marelli do Brasil - Resende/RJ; GEORADAR; Braintecnologia,,1001-5000 employees,Associate's Degree; Postgraduate Specialization Degree; Associate of Electromechanical Engineering; Bachelor's Degree; Master's Degree; Bachelor of Engineering,100; 200; 500,Centro Universitário de Belo Horizonte; Centro Federal de Educação Tecnológica de Minas Gerais; Pontifícia Universidade Católica de Minas Gerais,20%+ company growth,"Machine Learning; ENGINEERING; Artificial Intelligence; Electrical and Electronics Engineering; Electrical, Electronics and Communications Engineering; Computer and Information Sciences, General; COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES","Omnilink; Itaú Unibanco; Avanade; Inter; Amazon Web Services (AWS); Pontifícia Universidade Católica do Rio Grande do Sul; Centro Universitário do Instituto Mauá de Tecnologia; Companhia Siderúrgica Nacional; Grupo Corpus Saneamento e Obras; Grupo Sinalmig; Stemac; SNC-Lavalin; EDAG Group; Instituto Nacional de Pesquisas Espaciais; Brazilian Center for Research in Energy and Materials (CNPEM); Centro Universitário Salesiano de São Paulo; Vivo (Telefônica Brasil); Kiel University; Gertec; Padtec S/A; Arm; Transuniao Transportes; Udemy; Avnet; SiDi; Instituto de Pesquisas Eldorado; Senai São Paulo; Instituto Federal de Educação, Ciência e Tecnologia de São Paulo - IFSP; MAGNA SISTEMAS; Grupo VISION ; Espressif Systems; Wickbold & Nosso Pão Indústrias Alimentícias; Nortel Suprimentos Industriais S.A.; TRACTEBEL; Centro Paula Souza; Teksid Aluminum; Vale; Telemont; FCA Fiat Chrysler Automobiles; Sascar Tecnologia e Segurança Automotiva S/A; UAUIngleza; Boston Scientific; FHEMIG - Fundação Hospitalar do Estado de Minas Gerais; Intelbras; Universidade Federal de Itajubá; dti digital; GOL Linhas Aéreas; Ifes - Instituto Federal do Espírito Santo; Accenture; Suggar Eletrodomésticos; Thales; TECNOBIT (Grupo Oesía) ; Conductix-Wampfler; Sila Group; Technicolor; Universidade Federal de Uberlândia - UFU; Hotmart; Marelli; Companhia Tecidos Santanense; Rumo; Coca-Cola FEMSA; SENAI ; PUC Minas; Universidade Estadual de Campinas; PRAMAC; CEMIG; Manserv; Flex; Grupo Oncoclinicas; Elsys; CBA | Companhia Brasileira de Alumínio; Nemak; SENAI/DF - Serviço Nacional de Aprendizagem Industrial; 3M; NCR Corporation",,Engineering,Male,2021,"Vagas TI em BH/MG; Ciencia de Datos en Latinoamérica; Python for Data Science and Machine Learning; Arduino Playground; BH VAGAS ; Data & Analytics; Vagas &  Vagas BH; PUC Minas; Kubernetes & Cloud Native Infrastructure Learning Group - LinkedIn Learning; KUKA Roboter users; Vagas para Inteligência de Dados, Analista de Dados, Cientista de Dados - RJ e SP; Arduino Brasil; Premium Career Group; Eletronica - Projeto de Produtos e Desenvolvimento  em Eletrônica; Bootcamp IGTI - Cientista de Dados; ESP32 - ESPRESSIF; ESP32 and ESP8266; Big Data, Machine Learning, Data Science, Artificial Intelligence, IoT & Blockchain; Artificial Intelligence, Deep Learning, Machine Learning; Automação Brasil (Automation Brazil); Aprendizado de Máquina - Machine Learning (BR); Engenharia BRASIL!!!; PUC Minas - Turma de Machine Learning; Arduino - Negócios e Empreendedores; ESP32 Brasil; Programadores - Programação - Ponto de Encontro; IoT Internet of Things Developers Group; Os Embarcados; Oportunidades #VAE - Verdadeiro Acelerador de Empregos!",Outsourcing/Offshoring,Business Technology; Quantum Computing; Computer Networks; Javascript; Corporate Finance; Java; Data Modeling; Virtual Reality; Tablet Computers; Open Source Software; Computer Programming; Consumer Electronics; CPUs; Natural Language Processing; Business Administration; Artificial Intelligence; IT Infrastructure; Operating Systems; Python; Swarm Robotics; Computer Languages; Digital Manufacturing; Arts and Entertainment; Cybersecurity; C++; Data Management; Mobile Technology; Financial Investing; Robotics; Cell Phones; Startups; Audio-Visual Production; Business and Management; 3D Printing; Machine Learning; Big Data; Computer Hardware; Computer Software; Computer Graphics; Finance and Economy; Information Technology; Design Software; Technology; Science and Environment; Drones; Nanorobotics; Augmented Reality; Engineering; Integrated Development Environments; Deep Learning; Sound Engineering; Starting a Business; Web Development; Electronics; Nanotechnology; Internet Infrastructure; Home Automation; Wearable Tech,Portuguese,pt_BR,Linux; Frequent Travelers; Windows; Android Users; Desktop/Laptop Users; Mobile Users; Career Changers; Open to Education; Frequent Contributors; Open to Relocation; Open to Relocation (Domestic); International Frequent Travelers; Job Seekers,"Belo Horizonte Area, Brazil; Brazil; South America; Latin America; Belo Horizonte; Minas Gerais; Latin America; Greater Belo Horizonte; Brazil; Minas Gerais",,Entry,"Extract, Transform, Load (ETL); Eclipse; Anesthesiology; Visualization; Agile Project Management; Science; Linux; Electromechanics; Workshops; Internet of Things (IoT); Data Mining; Relationship Building; Electronic Engineering; Universal Asynchronous Receiver/Transmitter (UART); Database Development; Finance; Hardware Development; Algorithms; Security Devices; Python (Programming Language); Electrical Wiring; Microprocessors; Variable Income; Geographic Information Systems (GIS); Field-Programmable Gate Arrays (FPGA); Data Analysis; Analytical Skills; AutoCAD; Computer Science; Apache Spark; Machine Learning; SQL; Rockwell Automation; Tomography; Software; Microsoft Office; Databases; Automation; Data Analytics; Distributed Systems; .NET Framework; Financial Markets; Hardware; Data Science; Geoprocessing; C++; FreeRTOS; MongoDB; Water; Architecture; Open Source Software; Pattern Recognition; Revit; Kuka; Embedded C; Maintenance; Food & Beverage; MATLAB; Intelligence; Robotics; Digital Literacy; Programmable Logic Controller (PLC); Proteus; Programming Languages; Mac; Security; Artificial Intelligence (AI); Statistics; Cloud Computing; Profibus; Industrial Automation; Real-Time Operating Systems (RTOS); Electronic Control Systems; Management; Instrumentation; Microcontrollers; Computer-Aided Design (CAD); Engineers; Soil; PLC Siemens; Working with Physicians; Knime; Tableau; Scientific Computing; Programming; Embedded Software; 3D; KiCAD; Modeling; Debugging; Embedded Systems; Bosch; Raspberry Pi; Building Information Modeling (BIM); Git; Electronics Hardware Design; Film Editing; Firmware; Development Tools; Software Project Management; I2C; Electrical Engineering; Vacuum; Computer Networking; Oscilloscope; Microsoft Excel; C#; Electronics; Microchip PIC; Engineering; Project Management; Customer Service; Software Development; Medical Equipment; Testing; Information Technology; Operating Systems; SQLite; Schematic Capture; NoSQL; Electricity; Hardware Architecture; Equipment Installation; Programmable Logic; Radiographic Testing; 3D Modeling; Service Provider Interface (SPI); English; Blockchain; Arduino; Data Storage Technologies; C (Programming Language); Learning; Computer Hardware; Data Visualization",Computer Aided Design Specialist; Electronic Specialist; Head Of Information Technology; Technical Head; Specialist; Manager; Information Technology Specialist; Chief Technical,Computer Aided Design Specialist; Electronic Specialist; Head Of Information Technology; Technical Head; Specialist; Manager; Information Technology Specialist; Chief Technical,Computer Aided Design Specialist; Electronic Specialist; Head Of Information Technology; Technical Head; Specialist; Manager; Information Technology Specialist; Chief Technical,12+ years
